id,book,chapter,level,type,question_text,explanation,notes
0772dbba-e3d7-4eff-8448-f28d3546aed5,tawheed,📚 حديث القلادة والوتر (أبو بشير),hard,mc,"تعليق الأوتار على الدوابّ حكمه في الباب:","الحكم الصحيح هو «التحريم»، كما قرّره النصّ الشرعيّ في الباب.",""
da573aab-8ad3-4fb2-a37d-2bcd5aa4993d,tawheed,📚 سبّ الدهر,medium,mc,"سبّ الدهر محرّم لأن مدبّر ما يجري فيه هو:","«الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
8dfe074e-b6b1-4f71-9144-f083932931e3,tawheed,📚 سبّ الدهر,easy,mc,"في الحديث القدسي: ""يؤذيني ابن آدم يسبّ الدهر، وأنا"":","«الدهر» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
b0665efd-db1d-4d4c-bb9f-47f6b746da95,tawheed,📚 سبّ الدهر,medium,mc,"في رواية: ""لا تسبّوا الدهر فإن الله"":","«هو الدهر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
9dd0582b-b66a-4487-8a03-ea821db1b561,tawheed,📚 سبّ الدهر,easy,mc,"قال الله تعالى: ""يؤذيني ابن آدم، يسبّ"":","«الدهر» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
6271b1a1-a78c-406d-8f0d-c4e74b19cdd0,tawheed,📚 سبّ الدهر,hard,mc,"معنى ""وأنا أُقلّب الليل والنهار"":","«أنا مدبّر الزمان ومصرّفه» هو المعنى الصحيح المذكور في شرح الكتاب لهذه الكلمة/المصطلح.",""
54b981f4-97c4-43db-a2a5-8b76352eac34,tawheed,📚 سبّ الدهر,hard,mc,"من اعتقد أن الدهر فاعل مع الله فهو:؟","«مشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
c54d1682-3662-427d-a959-c54766568898,tawheed,📚 سبّ الدهر,medium,mc,"من سبّ الدهر فقد آذى الله، لأنه في الحقيقة يسبّ:؟","«مدبّر الأمور (الله)» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
2c6dd0dd-cec0-4697-abd4-5dd1d027050e,tawheed,📚 سبّ الدهر وتسمية الحاكم,easy,mc,"""أنا الدهر أقلّب الليل و"":","«النهار» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
1acbe9c3-b9cb-4bbf-8ff1-dc8006de7f8b,tawheed,📚 سبّ الدهر وتسمية الحاكم,easy,mc,"""إن الله هو الحَكَم وإليه"":","«الحُكم» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
51689934-7271-4dfa-9233-d03b5157f605,tawheed,📚 سبّ الدهر وتسمية الحاكم,medium,mc,"اسم ""الحَكَم"" من أسماء الله، ومعناه الحاكم الذي:","«لا يُرَدّ حكمه» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
bcae53c4-68fc-4697-8ec3-cb683b8bc363,tawheed,📚 سبّ الدهر وتسمية الحاكم,easy,mc,"سبب النهي عن سبّ الدهر أن سابّه قد يقصد:","«مدبّر الأمور وهو الله» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
c674604e-9fb0-44f3-9951-6ddac545fe18,tawheed,📚 سبّ الدهر وتسمية الحاكم,medium,mc,"سبّ الدهر إذا اعتُقد أنه فاعلٌ مع الله:","«شرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
862a0cbc-eeff-47fd-aaff-d32a7aeccd59,tawheed,📚 سبّ الدهر وتسمية الحاكم,hard,mc,"غيّر النبيُّ ﷺ اسم الرجل المكنّى بأبي الحَكَم لأن الحُكم:","«إلى الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
8656fd46-d3eb-4258-b8db-a49ed6e9cc23,tawheed,📚 سبّ الدهر وتسمية الحاكم,hard,mc,"في الحديث القدسي: ""يؤذيني ابن آدم يسبّ"":","«الدهر» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
3dd4b276-8f45-44cb-9687-a9698d9c17a0,tawheed,📚 سبّ الدهر وتسمية الحاكم,hard,mc,"معنى ""الدهر"":","«الوقت والزمان» هو المعنى الصحيح المذكور في شرح الكتاب لهذه الكلمة/المصطلح.",""
ee92bd22-8a60-47b8-9724-c57ae4a75560,tawheed,📚 سبّ الدهر وتسمية الحاكم,medium,mc,"يُكنّى الرجل بأكبر:","«بنيه» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
5f8f87a9-f157-4658-8adf-db683c7920b0,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,medium,mc,"اتخاذ الأحبار والرهبان أرباباً معناه طاعتهم في:","«التحليل والتحريم» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
389f46a3-ec1f-4cbd-84ce-1ff39b9ce68a,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,easy,mc,"التحليل والتحريم حقّ خالص لـ:","«الله تعالى» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ae94b9d1-c321-41c4-8682-240b03f98174,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,medium,mc,"التشريع من خصائص:","«الربوبية» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ce9815eb-4c30-4d25-83b1-9bc8daf87147,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,easy,mc,"بيّن النبي ﷺ أن عبادتهم كانت في أنهم: ""يُحرّمون ما أحلّ الله"" و""يُحلّون ما"":","«حرّم الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
222835a7-bf8e-4264-9437-e8169feb6755,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,hard,mc,"طاعة العلماء والأمراء واجبة ما لم تكن في:","«معصية الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ccdd5a64-f4df-4b56-8bf0-6a49ea5ce7c7,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,hard,mc,"في حديث عدي بن حاتم، اعترض عدي بقوله: ""إنا لسنا"":","«نعبدهم» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
9e199481-fd0b-4422-8eed-ab021d9a622b,tawheed,📚 طاعة العلماء والأمراء في التحليل والتحري,hard,mc,"من أطاع مخلوقاً في تغيير أحكام الله مع علمه بمخالفته فقد وقع في:؟","«الشرك الأكبر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
b42b1df1-5c07-40cf-b230-90e3f2a28e68,tawheed,📚 عظمة الله وكلامه,easy,mc,"""حتى إذا فُزّع عن قلوبهم"" أي أُزيل عن الملائكة:","«الفزع والخوف عند سماع الوحي» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
526056fb-6bfe-46d4-8757-bb10474f3c3b,tawheed,📚 عظمة الله وكلامه,hard,mc,"""وهو العليّ"" تتضمن لله علوّ:","«الذات والقدر والقهر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
6c01d773-8f39-4c77-9ff9-407cbab2a2c4,tawheed,📚 عظمة الله وكلامه,easy,mc,"الفزع الذي يصيب السماوات عند تكلّم الله دليل على:","«تعظيم الملائكة لكلامه» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
7b88d575-87a2-4075-91d9-a8abf32bd235,tawheed,📚 عظمة الله وكلامه,medium,mc,"الملائكة تصيبهم عند سماع كلام الله:","«غشية وخوف» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
0547afb4-1af0-47a1-a106-bedcb9c94e34,tawheed,📚 قصة الذباب والصنم,medium,mc,"الرجل الذي دخل الجنة هو الذي:","«أبى أن يقرّب شيئاً» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
8b297e0f-e7cf-49e8-8479-3bbaaacce8e6,tawheed,📚 قصة الذباب والصنم,easy,mc,"الرجل الذي قرّب الذباب فعل ذلك ليُجيزه القوم عند:","«صنمهم» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
9514ff1c-8ab0-4e74-bb74-cd92d15ff321,tawheed,📚 قصة الذباب والصنم,hard,mc,"القصة تدل على عظم خطر:","«الشرك ولو بشيء يسير» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
2e2b218a-f71d-4895-b2b9-395db4e4b483,tawheed,📚 قصة الذباب والصنم,easy,mc,"في قصة الذباب: دخل النار رجل قرّب للصنم:","«ذباباً» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
8f6895fa-fbc1-4793-b647-f20999d7a041,tawheed,📚 قول ما شاء الله وشئت,hard,mc,"العطف بـ""الواو"" يقتضي:","«الجمع والمساواة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
729f3134-a4e8-491b-bbbc-2b393ea01941,tawheed,📚 قول ما شاء الله وشئت,easy,mc,"جعل مشيئة العبد كمشيئة الله بـ""الواو"" هو من:","«اتخاذ الأنداد لله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
93d8020b-061b-4abe-a54b-5f4eee4de041,tawheed,📚 قول ما شاء الله وشئت,medium,mc,"قول ""ما شاء الله ثم شئت"" — حكمه:","الحكم الصحيح هو «جائز»، كما قرّره النصّ الشرعيّ في الباب.",""
a4ce9eba-43fb-4cbf-9b26-14aec24e7791,tawheed,📚 قول ما شاء الله وشئت,easy,mc,"قول ""ما شاء الله وشئت"" محرّم لأن فيه العطف بـ:","«الواو» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
1c540d83-e6cf-4e0a-ac72-1b7c13394296,tawheed,📚 لا يُستغاث إلا بالله,easy,mc,"""أمّن يجيب المضطر إذا دعاه ويكشف السوء"" دليل على أن الاستغاثة لا تكون إلا بـ:","«الله» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
a3dc0dad-7499-4c95-8431-f59df6223f90,tawheed,📚 لا يُستغاث إلا بالله,medium,mc,"الاستعانة بالحيّ الحاضر القادر فيما يقدر عليه:","«جائزة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
c95dc2bd-57df-47dd-b66e-f1115ca597ea,tawheed,📚 لا يُستغاث إلا بالله,hard,mc,"الاستغاثة بالأموات فيما لا يقدر عليه إلا الله:","«شرك أكبر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
4454e703-9649-4ddb-a92d-c2f04473a23e,tawheed,📚 لا يُستغاث إلا بالله,medium,mc,"الاستغاثة معناها:","«طلب الغوث وكشف الشدة» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
a2152d4b-3f43-4210-8576-353db749226d,tawheed,📚 لا يُستغاث إلا بالله,easy,mc,"الذين يُدعَون من دون الله لا يملكون كشف الضر عنكم ولا:","«تحويلاً» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
f5eb6a70-be43-46d8-afe3-a3481c2b6759,tawheed,📚 لا يُقال السيد ومنار الأرض,medium,mc,"""منار الأرض"" المقصود به:","«حدودها وأعلامها الفاصلة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
9ddbdcdd-acb3-4c38-b221-0ebeebf127db,tawheed,📚 لا يُقال السيد ومنار الأرض,easy,mc,"في حديث علي: لُعن من ذبح لغير الله، ومن لعن والديه، ومن آوى محدثاً، ومن غيّر:","«منار الأرض» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
2d17dec8-d5ef-4210-8578-6e9e88211c69,tawheed,📚 لا يُقال السيد ومنار الأرض,hard,mc,"لعن ""من آوى محدثاً"" — المحدث هنا:","«الجاني أو المبتدع» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
3cdbeda2-04b0-4613-8b63-361a74933d3c,tawheed,📚 لعن من ذبح لغير الله,medium,mc,"حدّث عليّ ﷺ بأربع كلمات، أولها: ""لعن الله من ذبح"":","«لغير الله» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
b6245281-88aa-4c5f-8a82-8a4a90383d3e,tawheed,📚 لعن من ذبح لغير الله,easy,mc,"ومنها: ""لعن الله من آوى"":","«مُحدِثاً» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
7ce4f02d-5578-4774-9000-c08a6ca03073,tawheed,📚 لعن من ذبح لغير الله,medium,mc,"ومنها: ""لعن الله من غيّر"":","«منار الأرض» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
9d822364-4a9c-49db-8e14-bbc4e61ee2d4,tawheed,📚 لعن من ذبح لغير الله,hard,mc,"ومنها: ""لعن الله من لعن"":","«والديه» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
dde748f3-944f-48dd-9cfa-9eacb9d794b9,tawheed,📚 ما شاء الله وشئت,easy,mc,"العطف بـ""الواو"" في ""ما شاء الله وشئت"" يقتضي:","«التسوية والمشاركة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
27a75181-bb54-44ef-b6dc-b3a84b8cc079,tawheed,📚 ما شاء الله وشئت,hard,mc,"جعل الأنداد لله في هذا الباب فسّره ابن عباس بقوله تعالى:","«فلا تجعلوا لله أنداداً» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
2a7cf393-de79-4b77-8e40-a2ecab752d54,tawheed,📚 ما شاء الله وشئت,hard,mc,"قول ""ما شاء الله وشئت"":","«شرك أصغر لا يجوز» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
80bc1390-88d3-4749-b6f5-8ec7faf53c88,tawheed,📚 مسائل متنوعة,medium,mc,"لماذا سُمي الشرك ظلماً في القرآن؟","الشرك ظلم عظيم لأنه يتضمن التسوية بين الخالق والمخلوق.",""
06457497-1ae6-4bec-8658-6013bb90d3d9,tawheed,📚 مسائل متنوعة,easy,mc,"ما الذي لا يُغفر عند الله بدون توبة؟","قال تعالى: (إن الله لا يغفر أن يشرك به ويغفر ما دون ذلك لمن يشاء).",""
5368f73b-1420-40fe-a885-0d983324b673,tawheed,📚 مسائل متنوعة,easy,mc,"ما شرطا قبول العمل الصالح؟","شرطا القبول: الإخلاص لله والمتابعة للنبي ﷺ.",""
c7f49e10-f1b3-4e90-83b0-7e609c62df8c,tawheed,📚 مسائل متنوعة,hard,mc,"ما معنى قول النبي ﷺ: لا تقوم الساعة حتى تعبد قبائل من أمتي الأوثان؟","الحديث فيه إخبار بوقوع الشرك في بعض هذه الأمة.",""
701bdc34-a025-4d74-ae73-ddc5044695b7,tawheed,📚 مسائل متنوعة,easy,mc,"من هو مؤلف كتاب التوحيد؟","ألّف كتاب التوحيد الشيخ محمد بن عبد الوهاب التميمي.",""
cf8afd35-6bf5-4c83-927e-dfd142b2c05b,tawheed,📣 الدعوة إلى التوحيد,easy,mc,"ما أول ما يُدعى إليه الناس في الإسلام؟","لما بعث النبي ﷺ معاذاً إلى اليمن قال: فليكن أول ما تدعوهم إليه شهادة أن لا إله إلا الله.",""
de6475f4-5d82-4bb1-a4c6-2708898479dd,tawheed,📣 الدعوة إلى التوحيد,medium,mc,"ماذا قال النبي ﷺ لعلي رضي الله عنه قبل فتح خيبر؟","قال ﷺ: فوالله لأن يهدي الله بك رجلاً واحداً خير لك من حمر النعم.",""
ee6a5d9b-c802-4d0d-b362-8eefb47ea716,tawheed,📣 الدعوة إلى التوحيد,medium,tf,"يجب على الداعية أن يبدأ دعوته بتعليم الصلاة.","بل يبدأ بالتوحيد كما أمر النبي ﷺ معاذاً.",""
b9fe149e-ec16-4b58-8881-6940034cc090,tawheed,📿 الرقى والتمائم,hard,mc,"""إن الرقى والتمائم والتِّوَلة"":","«شرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0540c488-1aa2-4648-a88b-b6cfc63aafa8,tawheed,📿 الرقى والتمائم,hard,mc,"""التولة"" شيء يصنعونه يزعمون أنه يحبّب:","«المرأة إلى زوجها» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
12da482a-40d3-42ed-88e9-bba88f44f521,tawheed,📿 الرقى والتمائم,medium,mc,"""من اقتبس شُعبة من النجوم اقتبس شعبة من"":","«السحر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
83f5092b-7e8e-43b8-a99e-ee497a4cc30a,tawheed,📿 الرقى والتمائم,hard,mc,"""من اقتبس شُعبة من النجوم فقد اقتبس شعبة من"":","«السحر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
1a7b6639-b25e-4419-a5bb-2a0caffc42e8,tawheed,📿 الرقى والتمائم,easy,mc,"""من تعلّق تميمة فقد"":","«أشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
c9fc1f52-7dde-40ec-a336-ee5cdc5c540b,tawheed,📿 الرقى والتمائم,hard,mc,"""من تعلّق شيئاً وُكِل إليه"" — معناه أن من اعتمد على غير الله:","«عامله الله بنقيض قصده» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
b8d049a1-9269-448f-b283-a29386643a8e,tawheed,📿 الرقى والتمائم,medium,mc,"""من علّق تميمة فلا أتمّ الله له"" — رواه عن النبي ﷺ:","«عقبة بن عامر» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
00013168-f35c-4502-85ff-0e53e0375135,tawheed,📿 الرقى والتمائم,hard,mc,"""من علّق شيئاً وُكِل إليه"" — معناه أن من اعتمد على غير الله:","«عامله الله بنقيض قصده» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
2ddfede0-6d52-419e-a2dd-59c4f226c40c,tawheed,📿 الرقى والتمائم,hard,mc,"""من قطع تميمة من إنسان كان كعِدل"":","«رقبة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
aaa355d9-0fe7-43f7-a21e-1f812b517162,tawheed,📿 الرقى والتمائم,hard,mc,"""وما يعلّمان من أحد حتى يقولا إنما نحن"":","«فتنة فلا تكفر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ef93a253-ab45-4f46-8bf3-1f2209473f81,tawheed,📿 الرقى والتمائم,hard,mc,"إبراهيم النخعي روي عنه كراهة التمائم كلها من القرآن و:","«غير القرآن» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
a0b81b41-af88-44e9-8959-e55532d54fa5,tawheed,📿 الرقى والتمائم,hard,mc,"ابن القيم جعل النشرة نوعين: حلّ السحر بسحر مثله، وحلّ بالرقية والأدعية المباحة؛ فالأول:","«من عمل الشيطان» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
569c4258-9c97-4b96-accf-2342b35f0ad2,tawheed,📿 الرقى والتمائم,easy,mc,"ادّعاء معرفة الحوادث المستقبلة بالنجوم (التأثير) نوع من:","«السحر والشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
51990c98-78e7-45db-ac60-ae2b4110517f,tawheed,📿 الرقى والتمائم,hard,mc,"التطيّر هو:","«التشاؤم بالطير ونحوه» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
6cbd581e-6a2f-44d9-9e8f-451dc7922513,tawheed,📿 الرقى والتمائم,medium,mc,"التمائم التي رخّص فيها بعض السلف هي المُعلّق من:","«القرآن» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
470daefd-fc6e-4d27-a694-c317203117f4,tawheed,📿 الرقى والتمائم,easy,mc,"التمائم: شيء يُعلّق على الأولاد لـ:","«اتقاء العين» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
74721169-8c93-4911-ba5a-38a9c341a118,tawheed,📿 الرقى والتمائم,hard,mc,"التمائم: شيء يُعلّق على الأولاد يُتّقى به:","«العين» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
e1350226-7eb6-4b90-b83f-08a97168589c,tawheed,📿 الرقى والتمائم,easy,mc,"التميمة المعلّقة إذا كانت من القرآن:","«رخّص فيها بعض السلف ومنعها آخرون» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
b35cfcc2-375b-4c14-850f-a5077d9a3669,tawheed,📿 الرقى والتمائم,medium,mc,"التميمة المعلّقة إذا كانت من القرآن، فابن مسعود كان:","«ينهى عنها» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
8708a0b5-8775-4f79-b8da-345c98005d8e,tawheed,📿 الرقى والتمائم,hard,mc,"التنجيم: الاستدلال بالأحوال الفلكية على الحوادث الأرضية، وتعلّمه نوع من:","«السحر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
fc43ad7d-27ed-4266-816b-603cd16efb3e,tawheed,📿 الرقى والتمائم,medium,tf,"التولة (تحبيب المرأة لزوجها) من الشرك.","قال ﷺ: إن الرقى والتمائم والتولة شرك.",""
25a287ee-24bd-40b9-b1ad-2480a3f59f7a,tawheed,📿 الرقى والتمائم,easy,mc,"التولة: شيء يُصنع يزعمون أنه يحبّب:","«المرأة إلى زوجها» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
f0551af9-8f63-4254-a7e1-8c148f6bafe9,tawheed,📿 الرقى والتمائم,medium,mc,"التِّوَلة شيء يُصنع يزعمون أنه:","«يحبب المرأة إلى زوجها» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
75e28b93-1549-4978-8ff1-a86a59da00f9,tawheed,📿 الرقى والتمائم,hard,mc,"الحسن البصري قال: ""لا يحلّ السحر إلا"":","«ساحر» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
0c92ec8b-2c69-42c5-8437-c492a60e8cf4,tawheed,📿 الرقى والتمائم,hard,mc,"الرقى التي رخّص فيها النبي ﷺ ما خلا من:","«الشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
775d326d-e043-44ab-ac0f-e661e8275933,tawheed,📿 الرقى والتمائم,easy,mc,"الرقى التي رُخّص فيها هي ما خلا من:","«الشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
bb4f46f3-dd0a-4677-921d-6467255f6e4a,tawheed,📿 الرقى والتمائم,medium,mc,"الرقى المشروعة خُصّت بما يكون من العين و:","«الحُمة (لدغة ذات السم)» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
600b3831-6283-443b-9cde-d733cd3486bf,tawheed,📿 الرقى والتمائم,easy,mc,"الرقى المنهي عنها هي التي تسمى:","«العزائم» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
33d28514-3cde-4ca8-b0eb-b80712dcdcd1,tawheed,📿 الرقى والتمائم,medium,mc,"الرقية التي رخّص فيها النبي ﷺ هي ما خلا من:","«الشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
95aa3249-3986-447e-9686-cead1d5540a6,tawheed,📿 الرقى والتمائم,medium,tf,"الرقية بالقرآن والأدعية الصحيحة جائزة.","الرقية الشرعية مستحبة.",""
4bf8602f-a602-45dc-8ba3-ac52b6cc6df9,tawheed,📿 الرقى والتمائم,hard,mc,"الكاهن هو الذي يدّعي علم:","«الغيب المستقبل» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
bc5947f4-55ea-44d4-8ede-cfeea049703d,tawheed,📿 الرقى والتمائم,hard,mc,"النشرة لغةً: حلّ السحر عن:","«المسحور» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
17f4bbe9-0e38-4961-8a0d-c3f8c7996f10,tawheed,📿 الرقى والتمائم,hard,mc,"النشرة هي حلّ السحر عن المسحور، والمذموم منها ما كان:","«بسحر مثله» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
997c9f56-378d-4c22-84f4-34e4f2476ca8,tawheed,📿 الرقى والتمائم,hard,mc,"النوع الجائز من النشرة يكون بـ:","«الرقية والتعوذات والأدعية المباحة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
5a6f9b20-ef56-4694-bb7f-ae039cd5a7bc,tawheed,📿 الرقى والتمائم,medium,mc,"النُّشرة المحرّمة عند ابن القيم هي حلّ السحر بـ:","«سحر مثله» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
a80ea897-f801-407c-b89e-ad8938c03228,tawheed,📿 الرقى والتمائم,hard,mc,"النُّشرة هي حلّ السحر عن:","«المسحور» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
ac20e8b9-b785-4d0d-ad10-3e723f64199e,tawheed,📿 الرقى والتمائم,medium,mc,"تعليق التمائم اعتقاداً أنها تدفع الضر بنفسها من:","«الشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
7ee48b8d-e3ca-4d71-b876-7897e19ec75a,tawheed,📿 الرقى والتمائم,hard,mc,"حكم تعلّم السحر وتعليمه:","الحكم الصحيح هو «كفر»، كما قرّره النصّ الشرعيّ في الباب.",""
9cef0c6b-44d8-4321-87a7-d842300aff48,tawheed,📿 الرقى والتمائم,easy,mc,"سعيد بن جبير قال: من قطع تميمة من إنسان كان كـ:","«عِدل رقبة (عتق رقبة)» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
ff4562f9-8b75-4033-82bd-06f3fb17f3fa,tawheed,📿 الرقى والتمائم,hard,mc,"سُئل النبي ﷺ عن النُّشرة فقال: ""هي من عمل"":","«الشيطان» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
ff1a8f06-8411-4a37-9a76-fb7919b2e94c,tawheed,📿 الرقى والتمائم,hard,mc,"علم منازل القمر للاهتداء بالطرق والأوقات:","«رخّص فيه أحمد وإسحاق» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
01411f75-cd2c-4953-8a1f-2ef0f319ca43,tawheed,📿 الرقى والتمائم,hard,mc,"في حديث رويفع: من عقد لحيته أو تقلّد وتراً فإن محمداً ﷺ منه:","«بريء» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
ce49ac10-1df5-4fc2-99ad-422252aebe81,tawheed,📿 الرقى والتمائم,hard,mc,"في رواية: ""من علّق تميمة فقد"":","«أشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0e1997b6-0e1b-464a-8141-775d3bcad456,tawheed,📿 الرقى والتمائم,easy,mc,"قال ابن مسعود: ""إن الرُّقى والتمائم والتِّوَلة"":","«شرك» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
19778392-ac11-407e-ad74-782ae19dc9c2,tawheed,📿 الرقى والتمائم,easy,mc,"قال سعيد بن جبير: من قطع تميمة من إنسان كان كـ:","«عِدْل رقبة» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
